coordinates;created_at;hashtags;media;urls;favorite_count;id;in_reply_to_screen_name;in_reply_to_status_id;in_reply_to_user_id;lang;place;possibly_sensitive;quote_id;retweet_count;retweet_id;retweet_screen_name;source;text;tweet_url;user_created_at;user_id;user_default_profile_image;user_description;user_favourites_count;user_followers_count;user_friends_count;user_listed_count;user_location;user_name;user_screen_name;user_statuses_count;user_time_zone;user_urls;user_verified
;Fri Jun 04 14:37:26 +0000 2021;4czerwiec;;;0;1400824016760356865;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/NoFutue_2036/status/1400824016760356865;Mon Apr 26 11:59:45 +0000 2021;1386650988149420032;FAŁSZ;🇩🇪🤝 ✊Выражаю мысли своего кота. За «кацапов, хохлов, русню», хейт и ненависть по нац признаку - ЧС без предупреждения;5443;1152;646;17;;Феофан, дьяк посольского приказа;NoFutue_2036;15716;;;FAŁSZ
;Fri Jun 04 14:28:39 +0000 2021;4czerwiec;;;0;1400821808027287553;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/corpomeow/status/1400821808027287553;Mon Jul 13 15:38:46 +0000 2020;1282700943751098369;FAŁSZ;Cogito ergo sum;116848;221;215;10;;Corpomeow;corpomeow;68859;;;FAŁSZ
;Fri Jun 04 15:02:04 +0000 2021;WARSZAWA MAPA Korkometr Traffic AutoMapaAlert Korek Utrudnienia KorkometrWARSZAWA;https://twitter.com/AutoMapa/status/1400830216289857539/photo/1;;0;1400830216289857539;;;;pl;;FAŁSZ;;0;;;"<a href=""https://www.korkometr.pl"" rel=""nofollow"">KorkometrPL</a>";"#WARSZAWA
Aktualna #MAPA korków przekraczających 10 minut

⚠️ #Korkometr: 3/12
🕔 Godzina: 17:00

#Traffic #AutoMapaAlert #Korek #Utrudnienia #KorkometrWARSZAWA
.@tvnwarszawa .@rdcpolskieradio .@GazetaStoleczna https://t.co/lzuRn9jayy";https://twitter.com/AutoMapa/status/1400830216289857539;Thu Apr 23 08:29:11 +0000 2009;34567578;FAŁSZ;Oficjalny profil AutoMapy - najpopularniejszego polskiego programu do nawigacji. Ominiemy z Tobą korki, ostrzeżemy przed radarami. #Korkometr #Nawigacja #AutoCB;439;1906;139;18;Polska;AutoMapa;AutoMapa;62163;;https://www.automapa.pl;FAŁSZ
;Fri Jun 04 15:05:52 +0000 2021;;;;0;1400831172222099459;trzaskowski_;1399809265272037377;370112160;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@trzaskowski_ @warszawa Podpisał bym petycję żeby ciebie zlikwidować z politycznego życia;https://twitter.com/PawelK1984/status/1400831172222099459;Thu Jun 15 19:23:35 +0000 2017;875433624627269633;FAŁSZ;;1357;170;526;1;;Paweł;PawelK1984;7359;;;FAŁSZ
;Fri Jun 04 15:00:00 +0000 2021;StudioRN Kowaliński Konfederacja;;https://www.youtube.com/watch?v=7USScPgPUsg;10;1400829698486063107;;;;pl;;FAŁSZ;;5;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"💬@AKowalinski prezes RN Warszawa: Profanacje i ataki na katolików ciągle trwają! 

#StudioRN 
#Kowaliński 
#Konfederacja 🇵🇱

https://t.co/n2sMsuAz1o";https://twitter.com/RuchNarodowy/status/1400829698486063107;Mon Jan 28 10:03:31 +0000 2013;1127590182;FAŁSZ;Oficjalny profil Ruchu Narodowego - jedynej narodowej partii w Polsce. Kontynuujemy ponad 130-letnią tradycję obozu narodowego. Współtworzymy @KONFEDERACJA_🇵🇱;36268;59721;582;180;;Ruch Narodowy;RuchNarodowy;52598;;http://ruch-narodowy.pl;FAŁSZ
;Fri Jun 04 14:34:06 +0000 2021;;;;0;1400823178964910084;;;;pl;;;;729;1400536352609931268;indyferentna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"❗KOCHANI, WAŻNE❗
jeśli macie taką możliwość, zróbcie zakupy u Pani Kasi. spróbujmy uratować ten sklep zoologiczny! 
adres: Warszawa, ul. Czerniakowska 22 https://t.co/ASSCUU3kwl";https://twitter.com/duskypatti/status/1400823178964910084;Thu Jan 29 20:02:52 +0000 2015;3002236615;FAŁSZ;"she/her | 99 liner | INFP | stay | villain
not following minors/people without age info";5608;318;410;8;;patti;duskypatti;10322;;;FAŁSZ
;Fri Jun 04 15:24:49 +0000 2021;Warszawa;;;0;1400835940898197514;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/sightlybutera/status/1400835940898197514;Thu Aug 01 14:16:46 +0000 2013;1638086846;FAŁSZ;fan account;7133;2097;1776;20;she/her;karolina;sightlybutera;152031;;;FAŁSZ
;Fri Jun 04 15:30:24 +0000 2021;Jadę12czerwca;;https://youtu.be/tQN_hYg1h_U;0;1400837346644402176;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Bądź tam z nami! 12.06.2021 Warszawa / #Jadę12czerwca https://t.co/BkrpfWXX9b przez @YouTube;https://twitter.com/PostawNaWolnosc/status/1400837346644402176;Sun Nov 04 21:06:42 +0000 2018;1059190220292349953;FAŁSZ;Paweł Januszek / Postaw Na Wolność dziennikarstwo obywatelskie https://t.co/cTafzSUncV;1079;575;1004;2;Lubelskie, Polska;Paweł Januszek / Radio Postaw Na Wolność / #GOlop;PostawNaWolnosc;2237;;http://postawnawolnosc.pl;FAŁSZ
;Fri Jun 04 14:27:35 +0000 2021;4czerwiec;;;0;1400821540804083717;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/adamSzlapka/status/1400821540804083717;Tue Feb 28 22:11:31 +0000 2012;507995154;FAŁSZ;".Nowoczesna; poseł na Sejm z #Poznań #Wielkopolska 🇪🇺";54307;70128;1787;218;;Adam Szłapka;adamSzlapka;16797;;;PRAWDA
;Fri Jun 04 14:58:04 +0000 2021;;;https://warszawa.wyborcza.pl/warszawa/7,54420,27160758,krzyk-i-odsloniete-dekolty-kobiet-w-centrum-warszawy-dla-bialorusi.html#a=338&c=143;0;1400829208633483269;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Fajne Cycki trzeba pokazywać !
https://t.co/b4ImnnLNbu";https://twitter.com/PrawdaJan/status/1400829208633483269;Thu Mar 09 13:42:22 +0000 2017;839833743015673856;FAŁSZ;"Wybory prezydenckie 12.07.2020 Niedziela
Duda - 51,03 % (10 mln 440 tys. 648 głosów)
Trzaskowski - 48,97 % (10 mln 18 tys. 263 głosów)
Nowa Solidarność 2020";5867;458;1175;3;;Łanmen;PrawdaJan;36131;;;FAŁSZ
;Fri Jun 04 14:48:24 +0000 2021;Warszawa Solidarności;;;0;1400826778889994240;;;;pl;;;;1;1400794362825560068;RKaznowska;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";4 czerwca w rocznicę częściowo wolnych wyborów i Święto #Warszawa odsłoniliśmy pomnik #Solidarności. W tym symbolicznym dniu była z nami Pani @Tsihanouskaya. Niech ten pomnik przypomina nam o solidarności ludzi i narodów bo „nie ma wolności bez solidarności”. https://t.co/SO7bkdUhnL;https://twitter.com/AKTYWNAWARSZAWA/status/1400826778889994240;Wed Mar 27 09:03:08 +0000 2013;1306967120;FAŁSZ;"Oficjalny profil Stołecznego Centrum Sportu AKTYWNA WARSZAWA. 
Organizujemy biegi, turnieje, dbamy o najmłodszych. Sprawdź, co dla Ciebie mamy, odwiedź Ośrodki.";3543;1456;215;11;Warszawa, Polska;AKTYWNA WARSZAWA;AKTYWNAWARSZAWA;3800;;http://www.aktywnawarszawa.pl;FAŁSZ
;Fri Jun 04 14:34:47 +0000 2021;;;;4;1400823350885335042;trzaskowski_;1400817002290323464;370112160;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska Takie one wolne jak Wisła wolna od ścieków z Czajki;https://twitter.com/1980adm/status/1400823350885335042;Tue May 27 22:26:12 +0000 2014;2567954247;PRAWDA;;7672;27;555;0;Wwa;Adam;1980adm;1342;;;FAŁSZ
;Fri Jun 04 14:57:22 +0000 2021;;;;0;1400829035404578823;;;;pl;;;;18;1400828074053320704;PolskaNormalna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/proeuropejczyk/status/1400829035404578823;Tue Jan 31 17:26:01 +0000 2012;479696681;FAŁSZ;Robię swoje i kocham wolność✌️Polska liderem Europy 🇵🇱🇪🇺;29333;527;1004;0;;Polak 🇵🇱🇪🇺;proeuropejczyk;22763;;;FAŁSZ
;Fri Jun 04 14:22:44 +0000 2021;;;;1;1400820317828886533;trzaskowski_;1400817011056336906;370112160;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";@trzaskowski_ @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa Po co Polacy jak sa niemcy?;https://twitter.com/Radek60510626/status/1400820317828886533;Sat Mar 30 21:03:07 +0000 2019;1112097950392557568;PRAWDA;;4210;31;113;4;;Radek Kawalec;Radek60510626;17765;;;FAŁSZ
;Fri Jun 04 14:24:29 +0000 2021;Warszawa;;;0;1400820757794627588;;;;pl;;;;1;1400798754270220288;jarek_osowski;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Droga śmierci pod #Warszawa - kolejna tragedia w tym roku na DW631 Marki - Nieporęt - Nowy Dwór Maz. Tym razem przyczyną łoś? https://t.co/wD9NLuDl5d;https://twitter.com/misztal_m/status/1400820757794627588;Sat Jan 28 09:45:16 +0000 2012;476618808;FAŁSZ;Marketing&Business Advisor / Cultural Manager / #digital #transport #culture #marketing #theology #ethnography #anthropology #ethics #Świętokrzyskie #Mazury;119360;711;2676;38;Warszawa, Polska;Michał Misztal;misztal_m;38164;;;FAŁSZ
;Fri Jun 04 14:58:05 +0000 2021;;;;0;1400829213234630658;;;;pl;;;;144;1400751844415225857;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj;https://twitter.com/a_ferens/status/1400829213234630658;Sat Mar 02 09:27:33 +0000 2013;1233812222;FAŁSZ;;123163;439;190;0;;Aleksander Ferens;a_ferens;118426;;;FAŁSZ
;Fri Jun 04 14:26:57 +0000 2021;Warszawa;;;0;1400821379092594691;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/RosediabIe/status/1400821379092594691;Sun Feb 16 17:55:09 +0000 2020;1229101821739880454;FAŁSZ;"Zakochana w słowach, całująca świat po nogach.                                                            
      | Tak naprawdę jestem tu od 2013 roku | she/her";51292;165;260;4;;Bańka mydlana;RosediabIe;7560;;;FAŁSZ
;Fri Jun 04 14:32:32 +0000 2021;;;;0;1400822785321193478;;;;pl;;;;45;1400791278095306755;MichalSzczerba;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002;https://twitter.com/alxbndrs/status/1400822785321193478;Sun Oct 22 19:38:09 +0000 2017;922185324272418817;FAŁSZ;Нашая русафобія - недастатковая;7948;34;80;0;;lxndrbndrs ⚪️🔴⚪️;alxbndrs;1480;;;FAŁSZ
;Fri Jun 04 15:30:40 +0000 2021;;;;0;1400837414856409094;ytna_exe;1399354034113425410;1392910403844386800;pl;;;;0;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";@ytna_exe Z wszystkich miast, które odwiedziłam w Polsce, a odwiedziłam ich całkiem sporo, to Warszawa podoba mi się chyba najmniej idk;https://twitter.com/yourstalkerhere/status/1400837414856409094;Thu Jul 04 12:43:36 +0000 2013;1568149249;FAŁSZ;artistic soul, cat lady and plant mom.;13538;1978;2267;14;Polska;adrianna. ❄️;yourstalkerhere;64162;;https://instagram.com/xadriannahx;FAŁSZ
;Fri Jun 04 14:57:19 +0000 2021;4czerwiec;;;0;1400829022548938756;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/stanislawalwo/status/1400829022548938756;Wed Jan 04 19:27:37 +0000 2017;816727802766565376;FAŁSZ;;273067;1667;721;6;Legionowo, Polska;Stanislawa;stanislawalwo;117289;;;FAŁSZ
;Fri Jun 04 15:01:41 +0000 2021;;;;0;1400830120689025031;Yakamoz19930171;1400829477937201158;1154114848453726200;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@Yakamoz19930171 @tvp_info Warszawa to śmierdzące miasto.;https://twitter.com/Donata12772611/status/1400830120689025031;Sat Apr 10 10:50:16 +0000 2021;1380835345630121988;PRAWDA;;6894;118;179;15;;Donata;Donata12772611;8891;;;FAŁSZ
;Fri Jun 04 14:31:15 +0000 2021;;;https://radiowarszawa.com.pl/tragiczny-wypadek-pod-warszawa-przyczyna-byl-los/;0;1400822459541168136;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"❌ W piątek 4 czerwca doszło do tragicznego zdarzenia w okolicach Jeziora Zegrzyńskiego pod Warszawą. Na drodze wojewódzkiej nr 631 blisko Nieporętu zderzyły się dwa samochody. Jedna osoba zginęła na miejscu.

@kppsplegionowo 

https://t.co/2hIM72BT03";https://twitter.com/RadioWarszawa/status/1400822459541168136;Thu Mar 24 14:49:32 +0000 2011;271451645;FAŁSZ;"Ewangelizacja • Rodzina • Społeczeństwo • Kultura • Publicystyka • Edukacja

#106i2FM";1477;4714;915;48;Warszawa;Radio Warszawa;RadioWarszawa;30829;;http://radiowarszawa.com.pl/;FAŁSZ
;Fri Jun 04 14:28:23 +0000 2021;4czerwiec;;;0;1400821740457037825;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/ciesielski_jan/status/1400821740457037825;Tue Apr 19 17:59:30 +0000 2016;722484785801752577;FAŁSZ;LIBERAŁ, MGR INŻ, POLITECHNIKA SZCZECIŃSKA, SCEPTYK.    Konto w odbudowie;61677;672;177;10;Zachodniopomorskie, Polska;Jan Ciesielski;ciesielski_jan;81098;;;FAŁSZ
;Fri Jun 04 14:53:33 +0000 2021;;https://twitter.com/PolskaNormalna/status/1400828074053320704/video/1;;52;1400828074053320704;;;;pl;;FAŁSZ;;18;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/PolskaNormalna/status/1400828074053320704;Mon Oct 31 22:49:56 +0000 2016;793223507811430400;FAŁSZ;Nigdy w historii Polski tak niewielu nie zrujnowało tak wiele w tak krótkim czasie.;53715;15737;2700;34;;Polska Normalna;PolskaNormalna;87192;;https://www.facebook.com/ZdrowaPolska/;FAŁSZ
;Fri Jun 04 14:58:14 +0000 2021;;;;0;1400829250777800706;;;;pl;;;;144;1400751844415225857;trzaskowski_;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj;https://twitter.com/z_rzedu/status/1400829250777800706;Sun Oct 25 11:39:16 +0000 2020;1320328834244378625;FAŁSZ;"""Kiedy niesprawiedliwość staje się prawem, opór staje się obowiązkiem"". Thomas Jefferson";29414;529;1575;0;Polska;Doradca z drugiego rzędu;z_rzedu;30186;;;FAŁSZ
;Fri Jun 04 14:29:18 +0000 2021;;;;1;1400821970577600519;trzaskowski_;1400817002290323464;370112160;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska Ja to się tylko zastanawiam, jak nasi rodzice obali komunę, a my dajemy rządzić Kaczyńskiemu i ferajnie? 😡;https://twitter.com/rawska_martyna/status/1400821970577600519;Sun Feb 07 08:14:01 +0000 2021;1358328049280970752;FAŁSZ;Córka, Wnuczka, Prawnuczka Patriotów;80;10;2;0;Warszawa/Berlin/Londek;Martyna Rawska;rawska_martyna;2253;;;FAŁSZ
;Fri Jun 04 14:44:19 +0000 2021;;;;0;1400825750098526208;alexmfrost;1400779750558285825;822832773283151900;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@alexmfrost @e_shmurai @trzaskowski_ @Tsihanouskaya @warszawa Jest osobą, która pewnie wygrała wybory, ale nie jest prezydentem- elektem;https://twitter.com/EternaGD/status/1400825750098526208;Sat Apr 13 18:04:40 +0000 2019;1117126472215474177;FAŁSZ;Muszę w końcu zabrać głos #gdansk #trojmiasto #polska;51435;630;544;3;Gdańsk, Polska;Eterna;EternaGD;16337;;;FAŁSZ
;Fri Jun 04 14:27:37 +0000 2021;;;;6;1400821546730598402;ufka2;1400816506737418248;2358210806;pl;;;;1;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@ufka2 Należy jechać w teren i rozmawiać z ludźmi oraz mówić do nich. Dwie kampanie wyborcze A. Dudy to pokazały. Warszawa to nie jest cała Polska. Powiedziałabym nawet, że Polska jest obecnie poza Warszawą.;https://twitter.com/Amabelinka/status/1400821546730598402;Tue May 30 18:13:57 +0000 2017;869617894442795008;FAŁSZ;Wszystko w rękach Boga, ale Bogu trzeba pomóc i kupić los. [Jarosław Kaczyński];594920;7377;5580;30;Polska;Amabeline;Amabelinka;40647;;;FAŁSZ
;Fri Jun 04 14:32:03 +0000 2021;;;;0;1400822661601767426;;;;pl;;;;45;1400791278095306755;MichalSzczerba;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002;https://twitter.com/BParyska/status/1400822661601767426;Thu Oct 15 20:20:06 +0000 2020;1316835802828206080;FAŁSZ;koty praca polityka ... 🐱 👓 💙💛 ☘ 🛶 🀄☕🍀;162847;2737;3171;2;;bulka paryska;BParyska;235550;;;FAŁSZ
;Fri Jun 04 14:40:18 +0000 2021;Warszawa;https://twitter.com/warszawabot/status/1400824738914709504/photo/1;https://www.openstreetmap.org/#map=17/52.2125/20.935/;0;1400824738914709504;;;;pl;;FAŁSZ;;0;;;"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">warszawabot</a>";"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2125, 20.935 
Nie poznajesz? Zobacz na mapie. https://t.co/bddubh0Ds0 https://t.co/bPREah0hhr";https://twitter.com/warszawabot/status/1400824738914709504;Sun May 02 20:04:25 +0000 2021;1388947438447337480;FAŁSZ;"Twitter bot, który publikuje satelitarne zdjęcia i mapy losowo wybranych miejsc w #Warszawa. 
Mapa punktów: https://t.co/NmoISbgC00
Wykonał @dziennikarz";74;151;0;1;Warszawa;Warszawabot;warszawabot;3334;;;FAŁSZ
;Fri Jun 04 14:29:33 +0000 2021;;;;0;1400822035627053059;kissesforbieebs;1400768858189873163;129750032;pl;;;;0;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";@kissesforbieebs Warszawa;https://twitter.com/BigosNiallerka/status/1400822035627053059;Wed Dec 07 18:38:28 +0000 2011;430931595;FAŁSZ;;6704;6178;2595;3;;𝙈𝙄𝙎𝙎 𝘿𝘼𝙍𝙆𝙉𝙀𝙎𝙎;BigosNiallerka;122492;;;FAŁSZ
;Fri Jun 04 14:23:47 +0000 2021;4czerwiec;;;0;1400820582032289794;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/szarapolka/status/1400820582032289794;Fri Nov 09 18:37:41 +0000 2018;1060964661347131392;FAŁSZ;🇪🇺🇵🇱🇺🇦🌈☘️⚡ #ateizm #StopPolexit;512847;7775;3607;17;;Szarapolka Ewa;szarapolka;162851;;;FAŁSZ
;Fri Jun 04 14:41:19 +0000 2021;;;;7;1400824992976314370;1980adm;1400823350885335042;2567954247;pl;;;;1;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@1980adm @trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska Jak znikniesz z Twittera.. będzie czyściej od ścieków.;https://twitter.com/Izabela12671885/status/1400824992976314370;Tue Oct 03 18:31:34 +0000 2017;915283198472593408;FAŁSZ;"Nie znając ani kierunku, ani celu podróży, nie dostaniesz biletu
Les Brown
#GorszySort  #SilniRazem #WolneMedia✌️";429026;4712;4311;54;;Izabelanow #StrajkKobiet ⚡#SilniRazem 🇵🇱🇪🇺🇺🇦;Izabela12671885;130248;;;FAŁSZ
;Fri Jun 04 15:16:53 +0000 2021;;;;0;1400833946414354433;;;;pl;;;;18;1400828074053320704;PolskaNormalna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/tojabogdan/status/1400833946414354433;Fri Jul 24 13:59:00 +0000 2009;59788977;FAŁSZ;lekarz pochodzący z Kujaw;386239;3731;3723;5;Poland, Germany;Bogdan Kazmierski;tojabogdan;255854;;;FAŁSZ
;Fri Jun 04 14:35:11 +0000 2021;oskaprzezsjak polskirap polskihiphop rap hiphop hiphopproducer music musicproducer;;https://www.instagram.com/p/CPs6nMBns2F/?utm_medium=twitter;1;1400823449715679236;;;;pl;;FAŁSZ;;0;;;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";🥃🍾 kompilacja 2! @asfaltrecords #oskaprzezsjak #polskirap #polskihiphop #rap #hiphop #hiphopproducer #music #musicproducer w: Wilanów, Warszawa, Poland https://t.co/rX0rD61Lkd;https://twitter.com/superelaks1/status/1400823449715679236;Tue Mar 30 10:32:33 +0000 2021;1376844751564062723;FAŁSZ;Producent muzyczny;0;2;5;0;Warszawa;o$ka - superelaks;superelaks1;38;;;FAŁSZ
;Fri Jun 04 15:01:34 +0000 2021;StudioRN Kowaliński Konfederacja;;;0;1400830092432003077;;;;pl;;;;5;1400829698486063107;RuchNarodowy;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"💬@AKowalinski prezes RN Warszawa: Profanacje i ataki na katolików ciągle trwają! 

#StudioRN 
#Kowaliński 
#Konfederacja 🇵🇱

https://t.co/n2sMsuAz1o";https://twitter.com/FuriosoVecchio/status/1400830092432003077;Sun Sep 04 14:29:57 +0000 2016;772441574336827392;FAŁSZ;;127198;533;1032;1;;Edu Ardo;FuriosoVecchio;53574;;;FAŁSZ
;Fri Jun 04 15:26:34 +0000 2021;;;;0;1400836381019148289;;;;pl;;;;18;1400828074053320704;PolskaNormalna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/Mariola59905064/status/1400836381019148289;Thu Jan 24 18:13:35 +0000 2019;1088500071849701377;FAŁSZ;Szparka sekretarka;16696;122;435;0;;Mariola;Mariola59905064;15870;;;FAŁSZ
